id;level_1;level_2;level_3;level_4;level_5;bezug;motiv_zielbildung;informationsaufnahme;informationsintegration;aktionsauswahl;aktionsausführung;effektkontrolle;utterance;tp;absatz;level_0;recipe_no;step_no;step_component_no;recipe_id;step_component_text;step_text;task_level_0;task_level_1;seq;norm_seq;next_norm_seq;previous_need;penultimate_need
1147;Ingredient;Ingredients in Recipe;Ingredient Existence in Recipe;Ingredient Existence in Recipe - explicit;;aktivitaet;fertig;fertig;fertig;in;offen;offen;. Was könnte man den aus dem REST beispielsweise machen ? Ist die Frage was könnte man für einen Gibt es irgendeinen Salat den man aus Gurke und Bulgur macht ? Mhm . Wie schmeckt der Bulgur ? Weil das kenn ich überhaupt nicht . Dann Bräucht ich ein Rezept wieder Also zumindest für ihn hier ? Ja . Genau . Ok . So. Ok was kommt da nochmal rein ? in den . Werden Zitronen schlecht ? Werden Zitronen schlecht ? Ok also jetzt eineinhalb Kilo Kartoffeln in der Theorie . Ok also jetzt eineinhalb Kilo Kartoffeln in der Theorie . oder für wie viel Leute ist das dann ? Und dann Zitronen ? waren zwei angesagt eigentlich oder ? Und dann Zitronen ? waren zwei angesagt eigentlich oder ? Die Frage ist wird DAS Zeug schlecht irgendwann ? Da steht einfach überhaupt nichts drauf . Sechster zwölfter achtzehn . Das ist schon ewig offen . Also schon ein paar Wochen . Weiß nicht ob das noch gut ist oder nicht . Dann war Ding Bohnen oder Mais oder;17;147;fact;1;0;0;13.0;;;;;55;0.530973451;0.53982301;Ingredient;Knowledge
1210;Ingredient;Ingredients in Recipe;Reassurance explicit;;;aktivitaet;fertig;fertig;fertig;in;offen;offen;beispielsweise machen ? Ist die Frage was könnte man für einen Gibt es irgendeinen Salat den man aus Gurke und Bulgur macht ? Mhm . Wie schmeckt der Bulgur ? Weil das kenn ich überhaupt nicht . Dann Bräucht ich ein Rezept wieder Also zumindest für ihn hier ? Ja . Genau . Ok . So. Ok was kommt da nochmal rein ? in den . Werden Zitronen schlecht ? Werden Zitronen schlecht ? Ok also jetzt eineinhalb Kilo Kartoffeln in der Theorie . Ok also jetzt eineinhalb Kilo Kartoffeln in der Theorie . oder für wie viel Leute ist das dann ? Und dann Zitronen ? waren zwei angesagt eigentlich oder ? Und dann Zitronen ? waren zwei angesagt eigentlich oder ? Die Frage ist wird DAS Zeug schlecht irgendwann ? Da steht einfach überhaupt nichts drauf . Sechster zwölfter achtzehn . Das ist schon ewig offen . Also schon ein paar Wochen . Weiß nicht ob das noch gut ist oder nicht . Dann war Ding Bohnen oder Mais oder . Dann war Ding Bohnen oder Mais oder;17;147;fact;1;0;0;13.0;;;;;56;0.539823009;0.54867257;Ingredient;Ingredient
930;Ingredient;Ingredients in Recipe;Ingredients during process;Next Ingredient in Preparation process;;plan;fertig;fertig;in;offen;offen;offen;die Frage was könnte man für einen Gibt es irgendeinen Salat den man aus Gurke und Bulgur macht ? Mhm . Wie schmeckt der Bulgur ? Weil das kenn ich überhaupt nicht . Dann Bräucht ich ein Rezept wieder Also zumindest für ihn hier ? Ja . Genau . Ok . So. Ok was kommt da nochmal rein ? in den . Werden Zitronen schlecht ? Werden Zitronen schlecht ? Ok also jetzt eineinhalb Kilo Kartoffeln in der Theorie . Ok also jetzt eineinhalb Kilo Kartoffeln in der Theorie . oder für wie viel Leute ist das dann ? Und dann Zitronen ? waren zwei angesagt eigentlich oder ? Und dann Zitronen ? waren zwei angesagt eigentlich oder ? Die Frage ist wird DAS Zeug schlecht irgendwann ? Da steht einfach überhaupt nichts drauf . Sechster zwölfter achtzehn . Das ist schon ewig offen . Also schon ein paar Wochen . Weiß nicht ob das noch gut ist oder nicht . Dann war Ding Bohnen oder Mais oder . Dann war Ding Bohnen oder Mais oder . Mhm Ja .;17;149;fact;1;0;0;13.0;;;;;57;0.548672566;0.55752212;Ingredient;Ingredient
931;Ingredient;Ingredients in Recipe;Ingredients during process;Next Ingredient in Preparation process;;plan;fertig;fertig;in;offen;offen;offen;was könnte man für einen Gibt es irgendeinen Salat den man aus Gurke und Bulgur macht ? Mhm . Wie schmeckt der Bulgur ? Weil das kenn ich überhaupt nicht . Dann Bräucht ich ein Rezept wieder Also zumindest für ihn hier ? Ja . Genau . Ok . So. Ok was kommt da nochmal rein ? in den . Werden Zitronen schlecht ? Werden Zitronen schlecht ? Ok also jetzt eineinhalb Kilo Kartoffeln in der Theorie . Ok also jetzt eineinhalb Kilo Kartoffeln in der Theorie . oder für wie viel Leute ist das dann ? Und dann Zitronen ? waren zwei angesagt eigentlich oder ? Und dann Zitronen ? waren zwei angesagt eigentlich oder ? Die Frage ist wird DAS Zeug schlecht irgendwann ? Da steht einfach überhaupt nichts drauf . Sechster zwölfter achtzehn . Das ist schon ewig offen . Also schon ein paar Wochen . Weiß nicht ob das noch gut ist oder nicht . Dann war Ding Bohnen oder Mais oder . Dann war Ding Bohnen oder Mais oder . Mhm Ja . Ja .;17;151;fact;1;0;0;13.0;;;;;58;0.557522124;0.56637168;Ingredient;Ingredient
932;Ingredient;Ingredients in Recipe;Ingredients during process;Next Ingredient in Preparation process;;plan;fertig;fertig;in;offen;offen;offen;könnte man für einen Gibt es irgendeinen Salat den man aus Gurke und Bulgur macht ? Mhm . Wie schmeckt der Bulgur ? Weil das kenn ich überhaupt nicht . Dann Bräucht ich ein Rezept wieder Also zumindest für ihn hier ? Ja . Genau . Ok . So. Ok was kommt da nochmal rein ? in den . Werden Zitronen schlecht ? Werden Zitronen schlecht ? Ok also jetzt eineinhalb Kilo Kartoffeln in der Theorie . Ok also jetzt eineinhalb Kilo Kartoffeln in der Theorie . oder für wie viel Leute ist das dann ? Und dann Zitronen ? waren zwei angesagt eigentlich oder ? Und dann Zitronen ? waren zwei angesagt eigentlich oder ? Die Frage ist wird DAS Zeug schlecht irgendwann ? Da steht einfach überhaupt nichts drauf . Sechster zwölfter achtzehn . Das ist schon ewig offen . Also schon ein paar Wochen . Weiß nicht ob das noch gut ist oder nicht . Dann war Ding Bohnen oder Mais oder . Dann war Ding Bohnen oder Mais oder . Mhm Ja . Ja . Mhm;17;153;fact;1;0;0;13.0;;;;;59;0.566371681;0.57522124;Ingredient;Ingredient
933;Ingredient;Ingredients in Recipe;Ingredients during process;Next Ingredient in Preparation process;;aktivitaet;fertig;fertig;fertig;in;offen;offen;? Mhm . Wie schmeckt der Bulgur ? Weil das kenn ich überhaupt nicht . Dann Bräucht ich ein Rezept wieder Also zumindest für ihn hier ? Ja . Genau . Ok . So. Ok was kommt da nochmal rein ? in den . Werden Zitronen schlecht ? Werden Zitronen schlecht ? Ok also jetzt eineinhalb Kilo Kartoffeln in der Theorie . Ok also jetzt eineinhalb Kilo Kartoffeln in der Theorie . oder für wie viel Leute ist das dann ? Und dann Zitronen ? waren zwei angesagt eigentlich oder ? Und dann Zitronen ? waren zwei angesagt eigentlich oder ? Die Frage ist wird DAS Zeug schlecht irgendwann ? Da steht einfach überhaupt nichts drauf . Sechster zwölfter achtzehn . Das ist schon ewig offen . Also schon ein paar Wochen . Weiß nicht ob das noch gut ist oder nicht . Dann war Ding Bohnen oder Mais oder . Dann war Ding Bohnen oder Mais oder . Mhm Ja . Ja . Mhm . So Petersilie Olivenöl so und dann was noch ? Oder war es da .;17;155;fact;1;0;0;13.0;;;;;60;0.575221239;0.5840708;Ingredient;Ingredient
1620;Preparation;Preparation Steps;All preparation steps;;;aktivitaet;fertig;in;offen;offen;offen;offen;überhaupt nicht . Dann Bräucht ich ein Rezept wieder Also zumindest für ihn hier ? Ja . Genau . Ok . So. Ok was kommt da nochmal rein ? in den . Werden Zitronen schlecht ? Werden Zitronen schlecht ? Ok also jetzt eineinhalb Kilo Kartoffeln in der Theorie . Ok also jetzt eineinhalb Kilo Kartoffeln in der Theorie . oder für wie viel Leute ist das dann ? Und dann Zitronen ? waren zwei angesagt eigentlich oder ? Und dann Zitronen ? waren zwei angesagt eigentlich oder ? Die Frage ist wird DAS Zeug schlecht irgendwann ? Da steht einfach überhaupt nichts drauf . Sechster zwölfter achtzehn . Das ist schon ewig offen . Also schon ein paar Wochen . Weiß nicht ob das noch gut ist oder nicht . Dann war Ding Bohnen oder Mais oder . Dann war Ding Bohnen oder Mais oder . Mhm Ja . Ja . Mhm . So Petersilie Olivenöl so und dann was noch ? Oder war es da . Ok gibt es da irgendeine Beschreibung wie man da vorgehen sollte ?;17;159;competence;1;1;0;13.0;;Zuerst die Kartoffeln kochen, dann pellen. Anschließend würfeln und in eine große Schüssel geben.;;Kartoffeln zubereiten;61;0.584070796;0.59292035;Ingredient;Ingredient
2161;Preparation;Preparation Steps;Preparation Step - Implicit Reassurance;;;aktivitaet;fertig;fertig;fertig;in;offen;offen;Rezept wieder Also zumindest für ihn hier ? Ja . Genau . Ok . So. Ok was kommt da nochmal rein ? in den . Werden Zitronen schlecht ? Werden Zitronen schlecht ? Ok also jetzt eineinhalb Kilo Kartoffeln in der Theorie . Ok also jetzt eineinhalb Kilo Kartoffeln in der Theorie . oder für wie viel Leute ist das dann ? Und dann Zitronen ? waren zwei angesagt eigentlich oder ? Und dann Zitronen ? waren zwei angesagt eigentlich oder ? Die Frage ist wird DAS Zeug schlecht irgendwann ? Da steht einfach überhaupt nichts drauf . Sechster zwölfter achtzehn . Das ist schon ewig offen . Also schon ein paar Wochen . Weiß nicht ob das noch gut ist oder nicht . Dann war Ding Bohnen oder Mais oder . Dann war Ding Bohnen oder Mais oder . Mhm Ja . Ja . Mhm . So Petersilie Olivenöl so und dann was noch ? Oder war es da . Ok gibt es da irgendeine Beschreibung wie man da vorgehen sollte ? Kann ich erst mal Kartoffeln kochen .;17;161;competence;1;1;1;13.0;Zuerst die Kartoffeln kochen;Zuerst die Kartoffeln kochen, dann pellen. Anschließend würfeln und in eine große Schüssel geben.;Kartoffeln kochen;Kartoffeln zubereiten;62;0.592920354;0.60176991;Preparation;Ingredient
2162;Preparation;Preparation Steps;Preparation Step - Implicit Reassurance;;;aktivitaet;fertig;fertig;fertig;in;offen;offen;? Ja . Genau . Ok . So. Ok was kommt da nochmal rein ? in den . Werden Zitronen schlecht ? Werden Zitronen schlecht ? Ok also jetzt eineinhalb Kilo Kartoffeln in der Theorie . Ok also jetzt eineinhalb Kilo Kartoffeln in der Theorie . oder für wie viel Leute ist das dann ? Und dann Zitronen ? waren zwei angesagt eigentlich oder ? Und dann Zitronen ? waren zwei angesagt eigentlich oder ? Die Frage ist wird DAS Zeug schlecht irgendwann ? Da steht einfach überhaupt nichts drauf . Sechster zwölfter achtzehn . Das ist schon ewig offen . Also schon ein paar Wochen . Weiß nicht ob das noch gut ist oder nicht . Dann war Ding Bohnen oder Mais oder . Dann war Ding Bohnen oder Mais oder . Mhm Ja . Ja . Mhm . So Petersilie Olivenöl so und dann was noch ? Oder war es da . Ok gibt es da irgendeine Beschreibung wie man da vorgehen sollte ? Kann ich erst mal Kartoffeln kochen . Also erst bloß die normalen Kartoffeln quasi;17;163;competence;1;1;1;13.0;Zuerst die Kartoffeln kochen;Zuerst die Kartoffeln kochen, dann pellen. Anschließend würfeln und in eine große Schüssel geben.;Kartoffeln kochen;Kartoffeln zubereiten;63;0.601769912;0.61061947;Preparation;Preparation
1148;Ingredient;Ingredients in Recipe;Ingredient Existence in Recipe;Ingredient Existence in Recipe - explicit;;aktivitaet;fertig;fertig;fertig;in;offen;offen;da nochmal rein ? in den . Werden Zitronen schlecht ? Werden Zitronen schlecht ? Ok also jetzt eineinhalb Kilo Kartoffeln in der Theorie . Ok also jetzt eineinhalb Kilo Kartoffeln in der Theorie . oder für wie viel Leute ist das dann ? Und dann Zitronen ? waren zwei angesagt eigentlich oder ? Und dann Zitronen ? waren zwei angesagt eigentlich oder ? Die Frage ist wird DAS Zeug schlecht irgendwann ? Da steht einfach überhaupt nichts drauf . Sechster zwölfter achtzehn . Das ist schon ewig offen . Also schon ein paar Wochen . Weiß nicht ob das noch gut ist oder nicht . Dann war Ding Bohnen oder Mais oder . Dann war Ding Bohnen oder Mais oder . Mhm Ja . Ja . Mhm . So Petersilie Olivenöl so und dann was noch ? Oder war es da . Ok gibt es da irgendeine Beschreibung wie man da vorgehen sollte ? Kann ich erst mal Kartoffeln kochen . Also erst bloß die normalen Kartoffeln quasi . Ja sind ja auch Süßkartoffeln stehen auch dabei oder ?;17;167;fact;1;1;0;13.0;;Zuerst die Kartoffeln kochen, dann pellen. Anschließend würfeln und in eine große Schüssel geben.;;Kartoffeln zubereiten;64;0.610619469;0.61946903;Preparation;Preparation
1211;Ingredient;Ingredients in Recipe;Reassurance explicit;;;aktivitaet;fertig;fertig;fertig;in;offen;offen;? Werden Zitronen schlecht ? Ok also jetzt eineinhalb Kilo Kartoffeln in der Theorie . Ok also jetzt eineinhalb Kilo Kartoffeln in der Theorie . oder für wie viel Leute ist das dann ? Und dann Zitronen ? waren zwei angesagt eigentlich oder ? Und dann Zitronen ? waren zwei angesagt eigentlich oder ? Die Frage ist wird DAS Zeug schlecht irgendwann ? Da steht einfach überhaupt nichts drauf . Sechster zwölfter achtzehn . Das ist schon ewig offen . Also schon ein paar Wochen . Weiß nicht ob das noch gut ist oder nicht . Dann war Ding Bohnen oder Mais oder . Dann war Ding Bohnen oder Mais oder . Mhm Ja . Ja . Mhm . So Petersilie Olivenöl so und dann was noch ? Oder war es da . Ok gibt es da irgendeine Beschreibung wie man da vorgehen sollte ? Kann ich erst mal Kartoffeln kochen . Also erst bloß die normalen Kartoffeln quasi . Ja sind ja auch Süßkartoffeln stehen auch dabei oder ? Ja sind ja auch Süßkartoffeln stehen auch dabei oder ?;17;167;fact;1;1;0;13.0;;Zuerst die Kartoffeln kochen, dann pellen. Anschließend würfeln und in eine große Schüssel geben.;;Kartoffeln zubereiten;65;0.619469027;0.62831858;Ingredient;Preparation
1980;Preparation;Preparation Steps;Preparation Step - Explicit Reassurance;;;aktivitaet;fertig;fertig;fertig;in;offen;offen;Kartoffeln in der Theorie . Ok also jetzt eineinhalb Kilo Kartoffeln in der Theorie . oder für wie viel Leute ist das dann ? Und dann Zitronen ? waren zwei angesagt eigentlich oder ? Und dann Zitronen ? waren zwei angesagt eigentlich oder ? Die Frage ist wird DAS Zeug schlecht irgendwann ? Da steht einfach überhaupt nichts drauf . Sechster zwölfter achtzehn . Das ist schon ewig offen . Also schon ein paar Wochen . Weiß nicht ob das noch gut ist oder nicht . Dann war Ding Bohnen oder Mais oder . Dann war Ding Bohnen oder Mais oder . Mhm Ja . Ja . Mhm . So Petersilie Olivenöl so und dann was noch ? Oder war es da . Ok gibt es da irgendeine Beschreibung wie man da vorgehen sollte ? Kann ich erst mal Kartoffeln kochen . Also erst bloß die normalen Kartoffeln quasi . Ja sind ja auch Süßkartoffeln stehen auch dabei oder ? Ja sind ja auch Süßkartoffeln stehen auch dabei oder ? Also ich mach jetzt eine so mit rein zum probieren;17;171;competence;1;1;0;13.0;;Zuerst die Kartoffeln kochen, dann pellen. Anschließend würfeln und in eine große Schüssel geben.;;Kartoffeln zubereiten;66;0.628318584;0.63716814;Ingredient;Ingredient
252;Time;Cooking Time;;;;aktivitaet;fertig;fertig;in;offen;offen;offen;Theorie . oder für wie viel Leute ist das dann ? Und dann Zitronen ? waren zwei angesagt eigentlich oder ? Und dann Zitronen ? waren zwei angesagt eigentlich oder ? Die Frage ist wird DAS Zeug schlecht irgendwann ? Da steht einfach überhaupt nichts drauf . Sechster zwölfter achtzehn . Das ist schon ewig offen . Also schon ein paar Wochen . Weiß nicht ob das noch gut ist oder nicht . Dann war Ding Bohnen oder Mais oder . Dann war Ding Bohnen oder Mais oder . Mhm Ja . Ja . Mhm . So Petersilie Olivenöl so und dann was noch ? Oder war es da . Ok gibt es da irgendeine Beschreibung wie man da vorgehen sollte ? Kann ich erst mal Kartoffeln kochen . Also erst bloß die normalen Kartoffeln quasi . Ja sind ja auch Süßkartoffeln stehen auch dabei oder ? Ja sind ja auch Süßkartoffeln stehen auch dabei oder ? Also ich mach jetzt eine so mit rein zum probieren . Steht dabei wie lange ? Oder einfach bis halt durch sind ?;17;173;fact;1;1;1;13.0;Zuerst die Kartoffeln kochen;Zuerst die Kartoffeln kochen, dann pellen. Anschließend würfeln und in eine große Schüssel geben.;Kartoffeln kochen;Kartoffeln zubereiten;67;0.637168142;0.6460177;Preparation;Ingredient
112;Time;Cooking Time Reassurance;Cooking Time - Reassurance explicit;;;aktivitaet;fertig;fertig;in;in;offen;offen;Leute ist das dann ? Und dann Zitronen ? waren zwei angesagt eigentlich oder ? Und dann Zitronen ? waren zwei angesagt eigentlich oder ? Die Frage ist wird DAS Zeug schlecht irgendwann ? Da steht einfach überhaupt nichts drauf . Sechster zwölfter achtzehn . Das ist schon ewig offen . Also schon ein paar Wochen . Weiß nicht ob das noch gut ist oder nicht . Dann war Ding Bohnen oder Mais oder . Dann war Ding Bohnen oder Mais oder . Mhm Ja . Ja . Mhm . So Petersilie Olivenöl so und dann was noch ? Oder war es da . Ok gibt es da irgendeine Beschreibung wie man da vorgehen sollte ? Kann ich erst mal Kartoffeln kochen . Also erst bloß die normalen Kartoffeln quasi . Ja sind ja auch Süßkartoffeln stehen auch dabei oder ? Ja sind ja auch Süßkartoffeln stehen auch dabei oder ? Also ich mach jetzt eine so mit rein zum probieren . Steht dabei wie lange ? Oder einfach bis halt durch sind ? Fünf Minuten ? Zehn Minuten ?;17;175;fact;1;1;1;13.0;Zuerst die Kartoffeln kochen;Zuerst die Kartoffeln kochen, dann pellen. Anschließend würfeln und in eine große Schüssel geben.;Kartoffeln kochen;Kartoffeln zubereiten;68;0.646017699;0.65486726;Time;Preparation
253;Time;Cooking Time;;;;aktivitaet;fertig;fertig;in;offen;offen;offen;eigentlich oder ? Und dann Zitronen ? waren zwei angesagt eigentlich oder ? Die Frage ist wird DAS Zeug schlecht irgendwann ? Da steht einfach überhaupt nichts drauf . Sechster zwölfter achtzehn . Das ist schon ewig offen . Also schon ein paar Wochen . Weiß nicht ob das noch gut ist oder nicht . Dann war Ding Bohnen oder Mais oder . Dann war Ding Bohnen oder Mais oder . Mhm Ja . Ja . Mhm . So Petersilie Olivenöl so und dann was noch ? Oder war es da . Ok gibt es da irgendeine Beschreibung wie man da vorgehen sollte ? Kann ich erst mal Kartoffeln kochen . Also erst bloß die normalen Kartoffeln quasi . Ja sind ja auch Süßkartoffeln stehen auch dabei oder ? Ja sind ja auch Süßkartoffeln stehen auch dabei oder ? Also ich mach jetzt eine so mit rein zum probieren . Steht dabei wie lange ? Oder einfach bis halt durch sind ? Fünf Minuten ? Zehn Minuten ? Alles klar . So. Gut . Wie lange dauert das normal .;17;175;fact;1;1;1;13.0;Zuerst die Kartoffeln kochen;Zuerst die Kartoffeln kochen, dann pellen. Anschließend würfeln und in eine große Schüssel geben.;Kartoffeln kochen;Kartoffeln zubereiten;69;0.654867257;0.66371681;Time;Time
1742;Preparation;Preparation Steps;Next Preparation Step;;;aktivitaet;fertig;in;offen;offen;offen;offen;zwei angesagt eigentlich oder ? Die Frage ist wird DAS Zeug schlecht irgendwann ? Da steht einfach überhaupt nichts drauf . Sechster zwölfter achtzehn . Das ist schon ewig offen . Also schon ein paar Wochen . Weiß nicht ob das noch gut ist oder nicht . Dann war Ding Bohnen oder Mais oder . Dann war Ding Bohnen oder Mais oder . Mhm Ja . Ja . Mhm . So Petersilie Olivenöl so und dann was noch ? Oder war es da . Ok gibt es da irgendeine Beschreibung wie man da vorgehen sollte ? Kann ich erst mal Kartoffeln kochen . Also erst bloß die normalen Kartoffeln quasi . Ja sind ja auch Süßkartoffeln stehen auch dabei oder ? Ja sind ja auch Süßkartoffeln stehen auch dabei oder ? Also ich mach jetzt eine so mit rein zum probieren . Steht dabei wie lange ? Oder einfach bis halt durch sind ? Fünf Minuten ? Zehn Minuten ? Alles klar . So. Gut . Wie lange dauert das normal . Was sind denn die nächsten Schritte noch ?;17;181;competence;1;2;0;13.0;;"Die Frühlingszwiebeln in Ringe, die roten Zwiebeln in Halbringe und die 
Spitzpaprika in Würfel schneiden und die Petersilie hacken. Das klein 
geschnittene Gemüse sowie den Mais mit Kidneybohnen und Paprika und die 
Petersilie zu den Kartoffeln geben.";;Gemüse verarbeiten;70;0.663716814;0.67256637;Time;Time
1452;Ingredient;Ingredient - Texture,Appearance;Ingredient Appearance;Ingredient Shape;;aktivitaet;fertig;fertig;fertig;in;offen;offen;ist wird DAS Zeug schlecht irgendwann ? Da steht einfach überhaupt nichts drauf . Sechster zwölfter achtzehn . Das ist schon ewig offen . Also schon ein paar Wochen . Weiß nicht ob das noch gut ist oder nicht . Dann war Ding Bohnen oder Mais oder . Dann war Ding Bohnen oder Mais oder . Mhm Ja . Ja . Mhm . So Petersilie Olivenöl so und dann was noch ? Oder war es da . Ok gibt es da irgendeine Beschreibung wie man da vorgehen sollte ? Kann ich erst mal Kartoffeln kochen . Also erst bloß die normalen Kartoffeln quasi . Ja sind ja auch Süßkartoffeln stehen auch dabei oder ? Ja sind ja auch Süßkartoffeln stehen auch dabei oder ? Also ich mach jetzt eine so mit rein zum probieren . Steht dabei wie lange ? Oder einfach bis halt durch sind ? Fünf Minuten ? Zehn Minuten ? Alles klar . So. Gut . Wie lange dauert das normal . Was sind denn die nächsten Schritte noch ? In Würfel hast du gesagt oder ?;17;183;fact;1;2;3;13.0;Spitzpaprika in Würfel schneiden;"Die Frühlingszwiebeln in Ringe, die roten Zwiebeln in Halbringe und die 
Spitzpaprika in Würfel schneiden und die Petersilie hacken. Das klein 
geschnittene Gemüse sowie den Mais mit Kidneybohnen und Paprika und die 
Petersilie zu den Kartoffeln geben.";Spitzpaprika würfeln;Gemüse verarbeiten;71;0.672566372;0.68141593;Preparation;Time
1544;Ingredient;Ingredient - Texture,Appearance;Reassurance explicit;;;aktivitaet;fertig;fertig;fertig;in;offen;offen;Da steht einfach überhaupt nichts drauf . Sechster zwölfter achtzehn . Das ist schon ewig offen . Also schon ein paar Wochen . Weiß nicht ob das noch gut ist oder nicht . Dann war Ding Bohnen oder Mais oder . Dann war Ding Bohnen oder Mais oder . Mhm Ja . Ja . Mhm . So Petersilie Olivenöl so und dann was noch ? Oder war es da . Ok gibt es da irgendeine Beschreibung wie man da vorgehen sollte ? Kann ich erst mal Kartoffeln kochen . Also erst bloß die normalen Kartoffeln quasi . Ja sind ja auch Süßkartoffeln stehen auch dabei oder ? Ja sind ja auch Süßkartoffeln stehen auch dabei oder ? Also ich mach jetzt eine so mit rein zum probieren . Steht dabei wie lange ? Oder einfach bis halt durch sind ? Fünf Minuten ? Zehn Minuten ? Alles klar . So. Gut . Wie lange dauert das normal . Was sind denn die nächsten Schritte noch ? In Würfel hast du gesagt oder ? In Würfel hast du gesagt oder ?;17;183;fact;1;2;3;13.0;Spitzpaprika in Würfel schneiden;"Die Frühlingszwiebeln in Ringe, die roten Zwiebeln in Halbringe und die 
Spitzpaprika in Würfel schneiden und die Petersilie hacken. Das klein 
geschnittene Gemüse sowie den Mais mit Kidneybohnen und Paprika und die 
Petersilie zu den Kartoffeln geben.";Spitzpaprika würfeln;Gemüse verarbeiten;72;0.681415929;0.69026549;Ingredient;Preparation
2534;Cooking technique;Cooking technique - Ingredient;;;;aktivitaet;fertig;fertig;fertig;fertig;in;offen;zwölfter achtzehn . Das ist schon ewig offen . Also schon ein paar Wochen . Weiß nicht ob das noch gut ist oder nicht . Dann war Ding Bohnen oder Mais oder . Dann war Ding Bohnen oder Mais oder . Mhm Ja . Ja . Mhm . So Petersilie Olivenöl so und dann was noch ? Oder war es da . Ok gibt es da irgendeine Beschreibung wie man da vorgehen sollte ? Kann ich erst mal Kartoffeln kochen . Also erst bloß die normalen Kartoffeln quasi . Ja sind ja auch Süßkartoffeln stehen auch dabei oder ? Ja sind ja auch Süßkartoffeln stehen auch dabei oder ? Also ich mach jetzt eine so mit rein zum probieren . Steht dabei wie lange ? Oder einfach bis halt durch sind ? Fünf Minuten ? Zehn Minuten ? Alles klar . So. Gut . Wie lange dauert das normal . Was sind denn die nächsten Schritte noch ? In Würfel hast du gesagt oder ? In Würfel hast du gesagt oder ? Wie schneidet man am blödsten in Würfel .;17;185;competence;1;2;3;13.0;Spitzpaprika in Würfel schneiden;"Die Frühlingszwiebeln in Ringe, die roten Zwiebeln in Halbringe und die 
Spitzpaprika in Würfel schneiden und die Petersilie hacken. Das klein 
geschnittene Gemüse sowie den Mais mit Kidneybohnen und Paprika und die 
Petersilie zu den Kartoffeln geben.";Spitzpaprika würfeln;Gemüse verarbeiten;73;0.690265487;0.69911504;Ingredient;Ingredient
2535;Cooking technique;Cooking technique - Ingredient;;;;aktivitaet;fertig;fertig;fertig;fertig;in;offen;Wochen . Weiß nicht ob das noch gut ist oder nicht . Dann war Ding Bohnen oder Mais oder . Dann war Ding Bohnen oder Mais oder . Mhm Ja . Ja . Mhm . So Petersilie Olivenöl so und dann was noch ? Oder war es da . Ok gibt es da irgendeine Beschreibung wie man da vorgehen sollte ? Kann ich erst mal Kartoffeln kochen . Also erst bloß die normalen Kartoffeln quasi . Ja sind ja auch Süßkartoffeln stehen auch dabei oder ? Ja sind ja auch Süßkartoffeln stehen auch dabei oder ? Also ich mach jetzt eine so mit rein zum probieren . Steht dabei wie lange ? Oder einfach bis halt durch sind ? Fünf Minuten ? Zehn Minuten ? Alles klar . So. Gut . Wie lange dauert das normal . Was sind denn die nächsten Schritte noch ? In Würfel hast du gesagt oder ? In Würfel hast du gesagt oder ? Wie schneidet man am blödsten in Würfel . Gibt es irgendein smartes System dass man am besten in Würfel schneidet ?;17;187;competence;1;2;3;13.0;Spitzpaprika in Würfel schneiden;"Die Frühlingszwiebeln in Ringe, die roten Zwiebeln in Halbringe und die 
Spitzpaprika in Würfel schneiden und die Petersilie hacken. Das klein 
geschnittene Gemüse sowie den Mais mit Kidneybohnen und Paprika und die 
Petersilie zu den Kartoffeln geben.";Spitzpaprika würfeln;Gemüse verarbeiten;74;0.699115044;0.7079646;Cooking technique;Ingredient
1743;Preparation;Preparation Steps;Next Preparation Step;;;aktivitaet;fertig;in;offen;offen;offen;offen;. Weiß nicht ob das noch gut ist oder nicht . Dann war Ding Bohnen oder Mais oder . Dann war Ding Bohnen oder Mais oder . Mhm Ja . Ja . Mhm . So Petersilie Olivenöl so und dann was noch ? Oder war es da . Ok gibt es da irgendeine Beschreibung wie man da vorgehen sollte ? Kann ich erst mal Kartoffeln kochen . Also erst bloß die normalen Kartoffeln quasi . Ja sind ja auch Süßkartoffeln stehen auch dabei oder ? Ja sind ja auch Süßkartoffeln stehen auch dabei oder ? Also ich mach jetzt eine so mit rein zum probieren . Steht dabei wie lange ? Oder einfach bis halt durch sind ? Fünf Minuten ? Zehn Minuten ? Alles klar . So. Gut . Wie lange dauert das normal . Was sind denn die nächsten Schritte noch ? In Würfel hast du gesagt oder ? In Würfel hast du gesagt oder ? Wie schneidet man am blödsten in Würfel . Gibt es irgendein smartes System dass man am besten in Würfel schneidet ? Mhm;17;191;competence;1;2;3;13.0;Spitzpaprika in Würfel schneiden;"Die Frühlingszwiebeln in Ringe, die roten Zwiebeln in Halbringe und die 
Spitzpaprika in Würfel schneiden und die Petersilie hacken. Das klein 
geschnittene Gemüse sowie den Mais mit Kidneybohnen und Paprika und die 
Petersilie zu den Kartoffeln geben.";Spitzpaprika würfeln;Gemüse verarbeiten;75;0.707964602;0.71681416;Cooking technique;Cooking technique
